locationId,location,iso3,iso2,locationTypeId,indicatorId,indicator,indicatorDisplayName,sourceId,source,revision,variantId,variant,variantShortName,variantLabel,timeId,timeLabel,timeMid,categoryId,category,estimateTypeId,estimateType,estimateMethodId,estimateMethod,sexId,sex,ageId,ageLabel,ageStart,ageEnd,ageMid,value
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,42,0,0,1,1,309775.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,89,1,1,1,1,312279.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,117,2,2,2,2,315238.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,126,3,3,3,3,318500.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,135,4,4,4,4,321330.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,90,5,5,5,5,324582.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,152,6,6,6,6,327491.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,161,7,7,7,7,329767.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,170,8,8,8,8,331203.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,179,9,9,9,9,330731.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,91,10,10,10,10,328897.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,109,11,11,11,11,325635.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,110,12,12,12,12,322456.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,111,13,13,13,13,321306.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,112,14,14,14,14,319873.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,86,15,15,15,15,317177.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,113,16,16,16,16,311033.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,114,17,17,17,17,303362.0
116,Cambodia,KHM,KH,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,115,18,18,18,18,296585.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,42,0,0,1,1,928751.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,89,1,1,1,1,906323.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,117,2,2,2,2,888894.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,126,3,3,3,3,874012.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,135,4,4,4,4,859714.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,90,5,5,5,5,846244.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,152,6,6,6,6,830019.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,161,7,7,7,7,806298.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,170,8,8,8,8,778798.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,179,9,9,9,9,755945.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,91,10,10,10,10,739418.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,109,11,11,11,11,724701.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,110,12,12,12,12,710433.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,111,13,13,13,13,694018.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,112,14,14,14,14,674791.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,86,15,15,15,15,655004.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,113,16,16,16,16,635641.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,114,17,17,17,17,616227.0
120,Cameroon,CMR,CM,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,115,18,18,18,18,597288.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,42,0,0,1,1,380640.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,89,1,1,1,1,380315.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,117,2,2,2,2,379411.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,126,3,3,3,3,379545.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,135,4,4,4,4,382085.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,90,5,5,5,5,387228.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,152,6,6,6,6,394163.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,161,7,7,7,7,400246.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,170,8,8,8,8,404318.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,179,9,9,9,9,407448.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,91,10,10,10,10,410448.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,109,11,11,11,11,412184.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,110,12,12,12,12,414419.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,111,13,13,13,13,419033.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,112,14,14,14,14,422863.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,86,15,15,15,15,422421.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,113,16,16,16,16,417403.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,114,17,17,17,17,412292.0
124,Canada,CAN,CA,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,115,18,18,18,18,413256.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,42,0,0,1,1,9739.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,89,1,1,1,1,9787.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,117,2,2,2,2,9812.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,126,3,3,3,3,9844.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,135,4,4,4,4,9911.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,90,5,5,5,5,10216.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,152,6,6,6,6,10487.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,161,7,7,7,7,10390.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,170,8,8,8,8,10314.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,179,9,9,9,9,10298.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,91,10,10,10,10,10334.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,109,11,11,11,11,10728.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,110,12,12,12,12,10921.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,111,13,13,13,13,10684.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,112,14,14,14,14,10627.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,86,15,15,15,15,10732.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,113,16,16,16,16,10785.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,114,17,17,17,17,10707.0
132,Cabo Verde,CPV,CV,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,115,18,18,18,18,10517.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,42,0,0,1,1,664.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,89,1,1,1,1,679.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,117,2,2,2,2,667.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,126,3,3,3,3,688.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,135,4,4,4,4,757.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,90,5,5,5,5,813.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,152,6,6,6,6,855.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,161,7,7,7,7,880.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,170,8,8,8,8,890.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,179,9,9,9,9,882.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,91,10,10,10,10,858.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,109,11,11,11,11,816.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,110,12,12,12,12,762.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,111,13,13,13,13,713.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,112,14,14,14,14,666.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,86,15,15,15,15,635.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,113,16,16,16,16,611.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,114,17,17,17,17,592.0
136,Cayman Islands,CYM,KY,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,115,18,18,18,18,587.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,42,0,0,1,1,228388.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,89,1,1,1,1,217243.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,117,2,2,2,2,208562.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,126,3,3,3,3,199208.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,135,4,4,4,4,191962.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,90,5,5,5,5,185556.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,152,6,6,6,6,179000.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,161,7,7,7,7,172955.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,170,8,8,8,8,171039.0
140,Central African Republic,CAF,CF,4,47,Population by 1-year age groups and sex,Annual population by 1-year age groups and by sex,25,World Population Prospects,0,4,Median,Median,Median,74,2023,2023.5,0,Not applicable,1,Model-based Estimates,3,Projection,3,Both sexes,179,9,9,9,9,171260.0
